sale_id,sale_datetime,product_id,product_name,brand,category,manager,supplier_name,supplier_country,region_name,city,quantity,unit_price,discount,revenue,payment_type,sales_channel
755,2023-04-29 21:23:03,81,OnePlus Smartwatch-561,OnePlus,Smartwatches,Volodymyr Ivanov,GigaTrade,Germany,Odeska,Odesa,1,113.28,13.28,100.0,online,marketplace
756,2024-06-05 12:44:28,177,Bosch Wearables-517,Bosch,Wearables,Iryna Savchuk,EuroSupply,Poland,Vinnytska,Vinnytsia,1,207.42,18.63,188.79,cash,online_store
757,2024-08-27 16:33:56,70,Seagate Headphones-152,Seagate,Headphones,Iryna Savchuk,LocalDistributor,Ukraine,Odeska,Odesa,1,112.66,16.66,96.0,invoice,marketplace
758,2024-08-29 12:36:19,84,Philips Smartwatch-435,Philips,Smartwatches,Pavlo Boyko,BalkanStore,Romania,Dnipropetrovska,Dnipro,1,267.22,72.41,194.81,card,store
759,2024-07-31 09:12:11,175,Philips Wearables-292,Philips,Wearables,Volodymyr Ivanov,NordicParts,Sweden,Poltavska,Poltava,3,560.15,103.32,1577.13,invoice,phone_order
760,2024-01-27 16:11:36,159,Lenovo Kitchen-875,Lenovo,Kitchen,Olena Koval,EuroSupply,Poland,Poltavska,Poltava,1,351.98,11.12,340.86,card,phone_order
761,2024-05-03 08:01:03,141,Acer Storage-629,Acer,Storage,Dmytro Melnyk,BalkanStore,Romania,Lvivska,Lviv,2,491.63,2.97,980.29,card,wholesale
762,2024-03-27 15:19:28,37,Canon Accessorie-759,Canon,Accessories,Olena Koval,LocalDistributor,Ukraine,Poltavska,Poltava,1,71.01,1.73,69.28,cash,store
763,2023-08-22 11:26:51,126,Samsung Networking-244,Samsung,Networking,Olena Koval,LocalDistributor,Ukraine,Odeska,Odesa,2,255.1,75.01,435.19,invoice,online_store
764,2024-10-29 10:13:51,134,Nikon Storage-469,Nikon,Storage,Olena Koval,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,1,120.79,8.32,112.47,online,marketplace
765,2024-06-15 10:06:44,134,Nikon Storage-469,Nikon,Storage,Iryna Savchuk,EuroSupply,Poland,Vinnytska,Vinnytsia,1,122.96,15.84,107.12,cash,online_store
766,2023-12-14 15:30:33,34,Apple Accessorie-280,Apple,Accessories,Natalia Romanyuk,LocalDistributor,Ukraine,Lvivska,Lviv,1,221.72,7.56,214.16,online,marketplace
767,2023-02-28 21:59:40,93,Dell Smartwatch-105,Dell,Smartwatches,Maria Bondar,EuroSupply,Poland,Ternopilska,Ternopil,2,548.52,196.67,900.37,online,phone_order
768,2024-09-11 10:32:03,58,Dell Monitors-467,Dell,Monitors,Iryna Savchuk,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,1,397.6,35.02,362.58,cash,store
769,2025-01-25 11:18:37,95,Canon Cameras-957,Canon,Cameras,Andriy Shevchenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,722.05,117.37,604.68,cash,wholesale
770,2024-12-28 18:48:10,67,Canon Monitors-919,Canon,Monitors,Olena Koval,NordicParts,Sweden,Ternopilska,Ternopil,1,398.45,47.39,351.06,cash,marketplace
771,2023-12-02 14:30:13,100,Acer Cameras-774,Acer,Cameras,Oksana Hladka,BalkanStore,Romania,Zaporizka,Zaporizhzhia,1,2792.09,114.91,2677.18,invoice,wholesale
772,2023-08-27 12:59:05,132,Google Networking-603,Google,Networking,Dmytro Melnyk,TechImport UA,Ukraine,Ternopilska,Ternopil,1,566.1,48.34,517.76,card,wholesale
773,2024-12-07 09:33:33,27,OnePlus Laptops-606,OnePlus,Laptops,Serhii Kravchenko,AsiaWholesale,China,Kyivska,Kyiv,1,596.87,58.88,537.99,card,marketplace
774,2023-02-05 16:27:22,151,Bosch TV-909,Bosch,TV,Oksana Hladka,EuroSupply,Poland,Zaporizka,Zaporizhzhia,1,1770.13,138.7,1631.43,card,online_store
775,2024-11-11 17:19:53,9,Panasonic Smartphone-622,Panasonic,Smartphones,Dmytro Melnyk,GigaTrade,Germany,Odeska,Odesa,1,852.62,139.96,712.66,online,marketplace
776,2023-04-25 09:11:36,115,Microsoft Printers-620,Microsoft,Printers,Volodymyr Ivanov,BalkanStore,Romania,Kharkivska,Kharkiv,1,393.48,23.81,369.67,invoice,phone_order
777,2024-11-26 14:50:03,33,Panasonic Accessorie-349,Panasonic,Accessories,Ivan Petrenko,TechImport UA,Ukraine,Dnipropetrovska,Dnipro,1,252.17,5.69,246.48,card,store
778,2023-11-25 15:16:49,46,Acer Home Appli-591,Acer,Home Appliances,Volodymyr Ivanov,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,2,1338.73,52.7,2624.76,cash,store
779,2024-09-16 10:49:49,94,Huawei Cameras-903,Huawei,Cameras,Dmytro Melnyk,AsiaWholesale,China,Ternopilska,Ternopil,1,2085.1,202.2,1882.9,card,store
780,2023-04-21 10:42:26,124,Huawei Networking-757,Huawei,Networking,Iryna Savchuk,USADirect,USA,Poltavska,Poltava,1,353.93,14.19,339.74,card,online_store
781,2023-04-03 21:00:56,55,Apple Gaming-626,Apple,Gaming,Olena Koval,BalkanStore,Romania,Poltavska,Poltava,2,299.92,91.39,508.45,card,marketplace
782,2025-01-02 16:33:30,128,Nikon Networking-818,Nikon,Networking,Serhii Kravchenko,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,2,72.5,16.43,128.57,card,marketplace
783,2023-02-22 18:53:45,72,Microsoft Headphones-325,Microsoft,Headphones,Serhii Kravchenko,EuroSupply,Poland,Dnipropetrovska,Dnipro,1,50.01,7.14,42.87,online,wholesale
784,2023-02-13 12:59:25,116,Microsoft Printers-709,Microsoft,Printers,Dmytro Melnyk,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,621.46,48.9,572.56,invoice,wholesale
785,2023-11-27 13:32:21,70,Seagate Headphones-152,Seagate,Headphones,Dmytro Melnyk,NordicParts,Sweden,Kharkivska,Kharkiv,3,99.69,38.77,260.3,invoice,online_store
786,2023-03-02 21:05:14,171,Sony Wearables-512,Sony,Wearables,Natalia Romanyuk,AsiaWholesale,China,Zaporizka,Zaporizhzhia,1,28.44,0.54,27.9,cash,phone_order
787,2024-02-10 09:52:36,109,Canon Printers-462,Canon,Printers,Ivan Petrenko,LocalDistributor,Ukraine,Ternopilska,Ternopil,5,855.94,612.79,3666.91,cash,wholesale
788,2024-05-16 16:39:15,153,Apple TV-828,Apple,TV,Oksana Hladka,NordicParts,Sweden,Zaporizka,Zaporizhzhia,3,855.79,230.84,2336.53,cash,phone_order
789,2023-05-01 17:05:33,144,Asus Storage-613,Asus,Storage,Natalia Romanyuk,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,347.53,32.87,314.66,online,marketplace
790,2023-10-31 19:03:36,5,OnePlus Smartphone-855,OnePlus,Smartphones,Oksana Hladka,USADirect,USA,Poltavska,Poltava,1,812.72,129.05,683.67,online,wholesale
791,2024-05-19 08:13:32,142,Nikon Storage-666,Nikon,Storage,Pavlo Boyko,LocalDistributor,Ukraine,Vinnytska,Vinnytsia,5,686.03,388.87,3041.28,card,online_store
792,2024-11-24 18:20:01,173,Dell Wearables-250,Dell,Wearables,Serhii Kravchenko,BalkanStore,Romania,Poltavska,Poltava,5,269.03,221.22,1123.93,online,phone_order
793,2023-05-13 16:39:20,157,Huawei Kitchen-923,Huawei,Kitchen,Volodymyr Ivanov,GigaTrade,Germany,Vinnytska,Vinnytsia,1,1040.58,31.77,1008.81,card,phone_order
794,2023-01-23 10:51:47,15,Sony Laptops-874,Sony,Laptops,Pavlo Boyko,GigaTrade,Germany,Kharkivska,Kharkiv,1,2115.06,76.61,2038.45,cash,online_store
795,2023-10-28 18:59:56,146,Philips TV-876,Philips,TV,Andriy Shevchenko,GigaTrade,Germany,Odeska,Odesa,1,822.63,36.55,786.08,online,store
796,2023-07-07 19:58:35,155,Microsoft Kitchen-147,Microsoft,Kitchen,Iryna Savchuk,LocalDistributor,Ukraine,Vinnytska,Vinnytsia,2,384.73,96.57,672.89,card,wholesale
797,2023-03-31 19:32:17,158,Sony Kitchen-279,Sony,Kitchen,Kateryna Marchenko,USADirect,USA,Vinnytska,Vinnytsia,1,497.74,59.12,438.62,online,store
798,2023-12-07 19:35:38,80,Nikon Smartwatch-557,Nikon,Smartwatches,Pavlo Boyko,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,444.53,60.68,383.85,invoice,online_store
799,2024-03-19 13:59:28,118,Asus Printers-878,Asus,Printers,Dmytro Melnyk,AsiaWholesale,China,Vinnytska,Vinnytsia,1,810.99,96.7,714.29,card,online_store
800,2023-01-13 11:40:18,97,Sony Cameras-798,Sony,Cameras,Serhii Kravchenko,TechImport UA,Ukraine,Kharkivska,Kharkiv,1,1728.47,24.81,1703.66,card,marketplace
801,2024-12-14 19:18:24,18,Apple Laptops-334,Apple,Laptops,Oksana Hladka,NordicParts,Sweden,Odeska,Odesa,1,1021.4,110.46,910.94,online,wholesale
802,2024-01-04 11:24:00,108,Bosch Printers-430,Bosch,Printers,Volodymyr Ivanov,AsiaWholesale,China,Zaporizka,Zaporizhzhia,10,456.57,726.34,3839.36,invoice,wholesale
803,2023-04-12 19:09:20,54,Acer Gaming-534,Acer,Gaming,Natalia Romanyuk,BalkanStore,Romania,Ternopilska,Ternopil,1,259.67,41.16,218.51,cash,wholesale
804,2024-03-17 17:47:54,143,Bosch Storage-211,Bosch,Storage,Olena Koval,BalkanStore,Romania,Poltavska,Poltava,5,165.31,67.29,759.26,online,wholesale
805,2024-08-26 12:16:37,19,OnePlus Laptops-495,OnePlus,Laptops,Maria Bondar,AsiaWholesale,China,Dnipropetrovska,Dnipro,2,1126.42,100.81,2152.03,online,online_store
806,2023-10-09 17:37:26,89,Apple Smartwatch-590,Apple,Smartwatches,Iryna Savchuk,NordicParts,Sweden,Vinnytska,Vinnytsia,1,376.3,59.63,316.67,online,wholesale
807,2024-06-04 16:59:39,114,Panasonic Printers-336,Panasonic,Printers,Dmytro Melnyk,USADirect,USA,Vinnytska,Vinnytsia,1,1491.38,250.73,1240.65,card,marketplace
808,2024-05-22 19:24:02,163,Philips Kitchen-554,Philips,Kitchen,Maria Bondar,LocalDistributor,Ukraine,Zaporizka,Zaporizhzhia,1,178.17,3.95,174.22,cash,marketplace
809,2024-12-10 13:35:59,40,Acer Home Appli-622,Acer,Home Appliances,Kateryna Marchenko,BalkanStore,Romania,Ternopilska,Ternopil,3,360.8,97.98,984.42,card,wholesale
810,2024-08-07 13:18:51,56,Canon Gaming-987,Canon,Gaming,Maria Bondar,BalkanStore,Romania,Dnipropetrovska,Dnipro,3,428.22,24.99,1259.67,cash,phone_order
811,2023-04-15 17:24:29,138,HP Storage-555,HP,Storage,Andriy Shevchenko,USADirect,USA,Zaporizka,Zaporizhzhia,3,403.29,164.64,1045.23,cash,marketplace
812,2024-03-30 15:28:23,25,Seagate Laptops-663,Seagate,Laptops,Olena Koval,BalkanStore,Romania,Kharkivska,Kharkiv,1,4358.3,324.24,4034.06,invoice,phone_order
813,2024-04-10 14:10:51,10,Apple Smartphone-779,Apple,Smartphones,Maria Bondar,TechImport UA,Ukraine,Odeska,Odesa,2,400.03,22.86,777.2,invoice,store
814,2024-03-19 11:56:00,65,Nikon Monitors-653,Nikon,Monitors,Kateryna Marchenko,AsiaWholesale,China,Odeska,Odesa,1,612.63,45.64,566.99,cash,wholesale
815,2024-02-06 12:56:58,25,Seagate Laptops-663,Seagate,Laptops,Natalia Romanyuk,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,2136.2,68.25,2067.95,invoice,marketplace
816,2023-10-28 21:30:24,11,Huawei Smartphone-201,Huawei,Smartphones,Oksana Hladka,EuroSupply,Poland,Poltavska,Poltava,1,800.63,38.95,761.68,cash,phone_order
817,2024-10-31 18:13:42,79,Sony Smartwatch-330,Sony,Smartwatches,Ivan Petrenko,EuroSupply,Poland,Poltavska,Poltava,1,551.47,270.98,280.49,invoice,marketplace
818,2023-12-04 18:08:15,177,Bosch Wearables-517,Bosch,Wearables,Ivan Petrenko,TechImport UA,Ukraine,Lvivska,Lviv,1,204.74,17.36,187.38,card,marketplace
819,2024-06-04 17:57:41,121,LG Networking-730,LG,Networking,Ivan Petrenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,421.89,74.24,347.65,online,online_store
820,2023-12-31 15:29:58,97,Sony Cameras-798,Sony,Cameras,Andriy Shevchenko,BalkanStore,Romania,Dnipropetrovska,Dnipro,5,1556.8,1028.21,6755.79,cash,marketplace
821,2023-02-25 19:49:31,146,Philips TV-876,Philips,TV,Andriy Shevchenko,USADirect,USA,Kyivska,Kyiv,1,897.26,41.22,856.04,card,marketplace
822,2023-08-22 18:39:43,123,Canon Networking-694,Canon,Networking,Andriy Shevchenko,NordicParts,Sweden,Poltavska,Poltava,5,419.09,241.76,1853.69,invoice,phone_order
823,2023-04-09 10:46:00,84,Philips Smartwatch-435,Philips,Smartwatches,Dmytro Melnyk,BalkanStore,Romania,Kharkivska,Kharkiv,2,281.27,76.21,486.33,card,online_store
824,2025-01-10 18:33:56,82,Lenovo Smartwatch-625,Lenovo,Smartwatches,Oksana Hladka,NordicParts,Sweden,Dnipropetrovska,Dnipro,1,293.01,10.96,282.05,invoice,store
825,2023-06-06 09:30:41,175,Philips Wearables-292,Philips,Wearables,Kateryna Marchenko,EuroSupply,Poland,Dnipropetrovska,Dnipro,1,361.81,22.27,339.54,cash,online_store
826,2023-02-13 13:22:50,49,Lenovo Gaming-292,Lenovo,Gaming,Serhii Kravchenko,NordicParts,Sweden,Odeska,Odesa,5,901.63,756.79,3751.36,invoice,marketplace
827,2024-10-04 12:29:27,160,Dell Kitchen-645,Dell,Kitchen,Oksana Hladka,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,303.53,1.29,302.24,online,marketplace
828,2024-03-05 20:17:48,96,Seagate Cameras-392,Seagate,Cameras,Ivan Petrenko,NordicParts,Sweden,Odeska,Odesa,1,1187.1,52.28,1134.82,card,marketplace
829,2024-01-07 11:39:27,78,Lenovo Smartwatch-680,Lenovo,Smartwatches,Kateryna Marchenko,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,1,61.85,4.03,57.82,invoice,store
830,2024-01-27 16:49:18,143,Bosch Storage-211,Bosch,Storage,Ivan Petrenko,BalkanStore,Romania,Poltavska,Poltava,1,107.55,8.43,99.12,invoice,phone_order
831,2023-07-06 09:57:46,73,Canon Headphones-266,Canon,Headphones,Serhii Kravchenko,GigaTrade,Germany,Kharkivska,Kharkiv,1,376.54,5.8,370.74,card,marketplace
832,2023-08-03 19:24:38,3,Philips Smartphone-227,Philips,Smartphones,Natalia Romanyuk,USADirect,USA,Vinnytska,Vinnytsia,2,859.41,201.99,1516.83,invoice,wholesale
833,2023-01-19 12:08:58,22,Apple Laptops-476,Apple,Laptops,Volodymyr Ivanov,USADirect,USA,Vinnytska,Vinnytsia,1,2359.94,197.94,2162.0,cash,online_store
834,2023-07-04 08:46:31,72,Microsoft Headphones-325,Microsoft,Headphones,Kateryna Marchenko,LocalDistributor,Ukraine,Zaporizka,Zaporizhzhia,1,42.64,9.45,33.19,card,phone_order
835,2024-11-14 11:01:45,104,Xiaomi Printers-804,Xiaomi,Printers,Kateryna Marchenko,TechImport UA,Ukraine,Odeska,Odesa,1,1115.02,141.39,973.63,online,wholesale
836,2023-08-17 08:35:01,28,Canon Laptops-267,Canon,Laptops,Pavlo Boyko,NordicParts,Sweden,Zaporizka,Zaporizhzhia,2,1184.67,190.43,2178.91,invoice,online_store
837,2023-06-02 18:26:13,103,Dell Cameras-522,Dell,Cameras,Serhii Kravchenko,NordicParts,Sweden,Zaporizka,Zaporizhzhia,1,1685.43,118.77,1566.66,invoice,marketplace
838,2024-01-26 09:17:20,33,Panasonic Accessorie-349,Panasonic,Accessories,Ivan Petrenko,LocalDistributor,Ukraine,Ternopilska,Ternopil,1,253.09,72.59,180.5,cash,wholesale
839,2024-03-03 19:49:18,169,Nikon Kitchen-814,Nikon,Kitchen,Iryna Savchuk,GigaTrade,Germany,Poltavska,Poltava,1,263.42,94.52,168.9,cash,wholesale
840,2024-07-28 11:22:35,155,Microsoft Kitchen-147,Microsoft,Kitchen,Olena Koval,GigaTrade,Germany,Vinnytska,Vinnytsia,1,479.36,82.02,397.34,online,store
841,2024-03-02 09:28:12,141,Acer Storage-629,Acer,Storage,Iryna Savchuk,LocalDistributor,Ukraine,Ternopilska,Ternopil,2,667.88,165.65,1170.11,card,marketplace
842,2024-04-20 19:04:30,48,HP Home Appli-792,HP,Home Appliances,Serhii Kravchenko,AsiaWholesale,China,Dnipropetrovska,Dnipro,1,1536.58,795.58,741.0,invoice,store
843,2025-01-25 15:32:14,135,Sony Storage-654,Sony,Storage,Kateryna Marchenko,EuroSupply,Poland,Kyivska,Kyiv,1,378.59,14.76,363.83,invoice,store
844,2023-10-25 18:42:41,93,Dell Smartwatch-105,Dell,Smartwatches,Serhii Kravchenko,USADirect,USA,Odeska,Odesa,2,749.47,43.69,1455.25,cash,marketplace
845,2024-10-26 15:59:22,32,Dell Accessorie-515,Dell,Accessories,Oksana Hladka,BalkanStore,Romania,Poltavska,Poltava,1,230.94,17.47,213.47,online,marketplace
846,2023-07-04 19:32:08,169,Nikon Kitchen-814,Nikon,Kitchen,Maria Bondar,TechImport UA,Ukraine,Ternopilska,Ternopil,1,317.04,35.41,281.63,invoice,wholesale
847,2024-12-14 16:31:29,116,Microsoft Printers-709,Microsoft,Printers,Maria Bondar,GigaTrade,Germany,Dnipropetrovska,Dnipro,3,424.48,124.42,1149.02,card,phone_order
848,2023-04-25 15:42:45,53,Philips Gaming-183,Philips,Gaming,Natalia Romanyuk,GigaTrade,Germany,Zaporizka,Zaporizhzhia,1,229.79,8.8,220.99,invoice,marketplace
849,2023-09-15 09:06:16,66,Apple Monitors-548,Apple,Monitors,Olena Koval,NordicParts,Sweden,Vinnytska,Vinnytsia,1,269.75,48.55,221.2,cash,wholesale
850,2024-12-02 19:53:55,144,Asus Storage-613,Asus,Storage,Iryna Savchuk,GigaTrade,Germany,Lvivska,Lviv,2,613.66,182.45,1044.87,cash,store
851,2023-02-16 18:52:24,106,Panasonic Printers-114,Panasonic,Printers,Kateryna Marchenko,BalkanStore,Romania,Vinnytska,Vinnytsia,1,229.48,31.98,197.5,invoice,phone_order
852,2023-09-01 18:24:49,167,HP Kitchen-957,HP,Kitchen,Dmytro Melnyk,GigaTrade,Germany,Zaporizka,Zaporizhzhia,1,797.25,28.84,768.41,cash,wholesale
853,2025-01-30 20:45:53,74,Huawei Headphones-802,Huawei,Headphones,Andriy Shevchenko,TechImport UA,Ukraine,Lvivska,Lviv,1,254.02,10.05,243.97,online,store
854,2024-04-20 18:34:50,125,LG Networking-275,LG,Networking,Maria Bondar,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,4,295.64,127.13,1055.43,cash,marketplace
855,2024-08-06 11:22:37,65,Nikon Monitors-653,Nikon,Monitors,Volodymyr Ivanov,BalkanStore,Romania,Odeska,Odesa,4,747.65,1187.27,1803.33,cash,phone_order
856,2023-01-13 09:55:29,23,Google Laptops-592,Google,Laptops,Andriy Shevchenko,EuroSupply,Poland,Kharkivska,Kharkiv,1,1585.79,213.56,1372.23,online,store
857,2023-09-24 16:34:27,62,HP Monitors-433,HP,Monitors,Maria Bondar,EuroSupply,Poland,Vinnytska,Vinnytsia,2,618.36,201.4,1035.32,cash,wholesale
858,2023-10-20 13:48:58,105,Philips Printers-735,Philips,Printers,Ivan Petrenko,GigaTrade,Germany,Poltavska,Poltava,2,477.33,6.8,947.86,online,wholesale
859,2024-03-10 15:35:55,23,Google Laptops-592,Google,Laptops,Olena Koval,TechImport UA,Ukraine,Kharkivska,Kharkiv,1,2995.13,240.2,2754.93,online,marketplace
860,2023-03-01 14:31:24,97,Sony Cameras-798,Sony,Cameras,Dmytro Melnyk,NordicParts,Sweden,Ternopilska,Ternopil,10,1201.03,5662.05,6348.25,card,phone_order
861,2024-09-03 15:45:49,76,OnePlus Headphones-263,OnePlus,Headphones,Serhii Kravchenko,BalkanStore,Romania,Kharkivska,Kharkiv,1,400.14,53.43,346.71,online,wholesale
862,2024-06-11 16:06:07,22,Apple Laptops-476,Apple,Laptops,Olena Koval,USADirect,USA,Dnipropetrovska,Dnipro,1,3406.56,567.18,2839.38,invoice,marketplace
863,2023-08-08 17:33:36,37,Canon Accessorie-759,Canon,Accessories,Kateryna Marchenko,AsiaWholesale,China,Ternopilska,Ternopil,1,92.76,11.72,81.04,card,online_store
864,2023-09-11 13:54:16,73,Canon Headphones-266,Canon,Headphones,Iryna Savchuk,TechImport UA,Ukraine,Vinnytska,Vinnytsia,2,331.14,89.94,572.34,invoice,marketplace
865,2025-01-22 10:01:09,131,Huawei Networking-277,Huawei,Networking,Maria Bondar,LocalDistributor,Ukraine,Zaporizka,Zaporizhzhia,1,311.18,52.31,258.87,online,marketplace
866,2025-02-17 11:22:27,22,Apple Laptops-476,Apple,Laptops,Iryna Savchuk,BalkanStore,Romania,Lvivska,Lviv,1,3371.49,329.33,3042.16,cash,wholesale
867,2024-10-01 14:51:35,136,Bosch Storage-266,Bosch,Storage,Serhii Kravchenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,99.97,2.45,97.52,card,online_store
868,2023-02-08 16:40:57,96,Seagate Cameras-392,Seagate,Cameras,Pavlo Boyko,TechImport UA,Ukraine,Lvivska,Lviv,1,699.31,112.33,586.98,invoice,marketplace
869,2024-10-27 08:13:35,88,Apple Smartwatch-837,Apple,Smartwatches,Volodymyr Ivanov,BalkanStore,Romania,Zaporizka,Zaporizhzhia,1,360.24,14.2,346.04,online,wholesale
870,2024-08-10 17:30:23,59,Acer Monitors-992,Acer,Monitors,Iryna Savchuk,EuroSupply,Poland,Lvivska,Lviv,4,75.58,4.33,297.99,online,marketplace
871,2023-04-02 10:47:47,21,Xiaomi Laptops-918,Xiaomi,Laptops,Natalia Romanyuk,AsiaWholesale,China,Odeska,Odesa,10,1132.69,2031.58,9295.32,invoice,online_store
872,2024-02-13 20:15:09,38,Seagate Home Appli-867,Seagate,Home Appliances,Volodymyr Ivanov,EuroSupply,Poland,Dnipropetrovska,Dnipro,4,764.54,333.19,2724.97,card,store
873,2024-08-14 20:15:06,36,LG Accessorie-625,LG,Accessories,Maria Bondar,AsiaWholesale,China,Ternopilska,Ternopil,2,658.28,110.51,1206.05,online,online_store
874,2023-09-16 13:04:29,67,Canon Monitors-919,Canon,Monitors,Ivan Petrenko,NordicParts,Sweden,Lvivska,Lviv,2,273.97,2.05,545.89,online,online_store
875,2024-11-08 21:57:53,40,Acer Home Appli-622,Acer,Home Appliances,Iryna Savchuk,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,1,204.11,31.19,172.92,cash,marketplace
876,2023-03-04 13:49:15,97,Sony Cameras-798,Sony,Cameras,Andriy Shevchenko,EuroSupply,Poland,Poltavska,Poltava,1,1902.05,250.23,1651.82,online,online_store
877,2024-07-17 08:46:49,32,Dell Accessorie-515,Dell,Accessories,Andriy Shevchenko,EuroSupply,Poland,Ivano-Frankivska,Ivano-Frankivsk,1,306.38,1.97,304.41,invoice,phone_order
878,2023-03-03 21:11:55,180,Panasonic Wearables-938,Panasonic,Wearables,Olena Koval,EuroSupply,Poland,Ivano-Frankivska,Ivano-Frankivsk,2,433.87,38.22,829.52,card,online_store
879,2023-02-09 09:33:55,133,Xiaomi Storage-122,Xiaomi,Storage,Iryna Savchuk,GigaTrade,Germany,Kyivska,Kyiv,1,553.58,1.33,552.25,card,marketplace
880,2023-02-19 08:14:08,42,Google Home Appli-210,Google,Home Appliances,Andriy Shevchenko,LocalDistributor,Ukraine,Vinnytska,Vinnytsia,4,672.49,307.35,2382.61,online,marketplace
881,2024-04-26 18:38:49,18,Apple Laptops-334,Apple,Laptops,Maria Bondar,EuroSupply,Poland,Ivano-Frankivska,Ivano-Frankivsk,1,913.48,4.85,908.63,online,store
882,2023-09-02 20:32:35,37,Canon Accessorie-759,Canon,Accessories,Dmytro Melnyk,GigaTrade,Germany,Zaporizka,Zaporizhzhia,1,67.81,5.21,62.6,card,phone_order
883,2024-06-08 08:49:27,73,Canon Headphones-266,Canon,Headphones,Pavlo Boyko,GigaTrade,Germany,Odeska,Odesa,1,589.35,0.99,588.36,card,phone_order
884,2023-09-20 20:25:48,170,Lenovo Wearables-177,Lenovo,Wearables,Serhii Kravchenko,TechImport UA,Ukraine,Ternopilska,Ternopil,1,567.72,33.07,534.65,cash,online_store
885,2023-05-07 21:56:51,110,Seagate Printers-127,Seagate,Printers,Dmytro Melnyk,LocalDistributor,Ukraine,Kyivska,Kyiv,2,1239.96,176.95,2302.97,cash,store
886,2023-05-04 11:06:52,13,Bosch Smartphone-636,Bosch,Smartphones,Pavlo Boyko,EuroSupply,Poland,Ivano-Frankivska,Ivano-Frankivsk,1,1469.86,193.36,1276.5,invoice,wholesale
887,2024-01-11 11:33:23,23,Google Laptops-592,Google,Laptops,Iryna Savchuk,LocalDistributor,Ukraine,Lvivska,Lviv,1,1764.11,189.41,1574.7,invoice,store
888,2023-03-18 20:49:41,39,Google Home Appli-438,Google,Home Appliances,Kateryna Marchenko,GigaTrade,Germany,Kyivska,Kyiv,3,1425.13,466.33,3809.06,card,phone_order
889,2024-11-02 11:40:24,87,Dell Smartwatch-751,Dell,Smartwatches,Serhii Kravchenko,TechImport UA,Ukraine,Ternopilska,Ternopil,2,433.72,88.43,779.01,online,online_store
890,2024-02-21 21:50:11,105,Philips Printers-735,Philips,Printers,Ivan Petrenko,USADirect,USA,Odeska,Odesa,1,536.03,12.84,523.19,card,wholesale
891,2023-05-14 17:58:20,110,Seagate Printers-127,Seagate,Printers,Ivan Petrenko,NordicParts,Sweden,Poltavska,Poltava,1,1841.36,200.67,1640.69,online,marketplace
892,2024-11-24 08:03:15,91,Bosch Smartwatch-674,Bosch,Smartwatches,Pavlo Boyko,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,4,263.64,153.0,901.56,card,phone_order
893,2023-06-24 11:58:02,172,OnePlus Wearables-286,OnePlus,Wearables,Pavlo Boyko,NordicParts,Sweden,Odeska,Odesa,4,321.54,109.58,1176.58,online,phone_order
894,2023-07-27 10:50:47,114,Panasonic Printers-336,Panasonic,Printers,Olena Koval,BalkanStore,Romania,Vinnytska,Vinnytsia,1,1166.21,209.71,956.5,online,wholesale
